match_date,year,home_team_name,away_team_name,home_hist_win_rate,away_hist_win_rate,home_hist_draw_rate,away_hist_draw_rate,home_hist_goals_per_game,away_hist_goals_per_game,home_hist_goals_conceded_per_game,away_hist_goals_conceded_per_game,home_hist_matches_played,away_hist_matches_played,hist_win_rate_diff,hist_goals_per_game_diff,is_group_stage,is_knockout,stage_ordinal,home_is_host,away_is_host,home_wc_appearances,away_wc_appearances,wc_appearances_diff,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_total,h2h_home_win_rate,home_elo,away_elo,elo_diff,home_rolling5_win_rate,away_rolling5_win_rate,home_rolling5_goals_pg,away_rolling5_goals_pg,home_rest_days,away_rest_days,home_attack_x_away_defense,away_attack_x_home_defense,elo_x_form_diff,result
1962-06-16,1962,Chile,Yugoslavia,0.5454545454545454,0.5,0.0,0.16666666666666666,1.7272727272727273,1.8333333333333333,1.5454545454545454,1.4444444444444444,11.0,18.0,0.045454545454545414,-0.10606060606060597,0,1,5,1,0,2,4,-2,0,0,0,0,0.33,1525.6174260644582,1538.2330005548204,-12.615574490362178,0.6,0.6,1.8,2.0,3.0,3.0,2.494949494949495,2.833333333333333,-0.0,home team win
1962-06-17,1962,Brazil,Czechoslovakia,0.6428571428571429,0.4444444444444444,0.17857142857142858,0.16666666666666666,2.75,1.6111111111111112,1.25,1.4444444444444444,28.0,18.0,0.19841269841269848,1.1388888888888888,0,1,6,0,0,6,4,2,1,0,2,3,0.3333333333333333,1653.477094532335,1526.0457311698651,127.43136336246994,0.8,0.6,2.2,1.2,4.0,4.0,3.9722222222222223,2.013888888888889,25.486272672493996,home team win
1966-07-11,1966,England,Uruguay,0.21428571428571427,0.6875,0.35714285714285715,0.0625,1.3571428571428572,3.125,1.5,1.4375,14.0,16.0,-0.4732142857142857,-1.7678571428571428,1,0,0,1,0,4,4,0,0,1,0,1,0.0,1475.0803442256754,1568.9435873546329,-93.86324312895749,0.2,0.2,1.0,1.4,365.0,365.0,1.9508928571428572,4.6875,-0.0,draw
1966-07-12,1966,West Germany,Switzerland,0.5625,0.3333333333333333,0.1875,0.13333333333333333,2.5625,1.8,1.875,2.3333333333333335,16.0,15.0,0.22916666666666669,0.7625,1,0,0,0,0,3,5,-2,1,0,0,1,1.0,1562.7780734017026,1467.4151042039352,95.36296919776737,0.4,0.2,1.4,2.2,365.0,365.0,5.979166666666667,3.375,19.072593839553473,home team win
1966-07-12,1966,Brazil,Bulgaria,0.6551724137931034,0.0,0.1724137931034483,0.3333333333333333,2.7586206896551726,0.3333333333333333,1.2413793103448276,2.3333333333333335,29.0,3.0,0.6551724137931034,2.425287356321839,1,0,0,0,0,7,1,6,0,0,0,0,0.33,1663.8583852465663,1472.54685837436,191.3115268722063,0.8,0.0,2.4,0.3333333333333333,365.0,365.0,6.436781609195403,0.41379310344827586,153.04922149776505,home team win
1966-07-12,1966,Soviet Union,North Korea,0.4444444444444444,0.33,0.2222222222222222,0.33,1.5555555555555556,0.0,1.4444444444444444,0.0,9.0,0.0,0.0,0.0,1,0,0,0,0,2,0,2,0,0,0,0,0.33,1521.1595390178213,1500.0,21.159539017821317,0.4,0.14285714285714285,1.8,0.8571428571428571,365.0,5.0,0.0,0.0,5.441024318868339,home team win
1966-07-13,1966,France,Mexico,0.5,0.07142857142857142,0.0,0.07142857142857142,2.5714285714285716,0.8571428571428571,2.0,3.0714285714285716,14.0,14.0,0.4285714285714286,1.7142857142857144,1,0,0,0,0,5,5,0,2,0,0,2,1.0,1514.700521502169,1384.4689708949334,130.2315506072357,0.6,0.2,3.2,0.8,365.0,365.0,7.89795918367347,1.7142857142857142,52.09262024289428,draw
1966-07-13,1966,Argentina,Spain,0.5,0.4166666666666667,0.08333333333333333,0.16666666666666666,2.25,1.3333333333333333,2.0833333333333335,1.5,12.0,12.0,0.08333333333333331,0.9166666666666667,1,0,0,0,0,4,3,1,0,0,0,0,0.33,1510.8687339016221,1496.0762245711994,14.792509330422718,0.4,0.2,1.2,0.8,365.0,365.0,3.375,2.7777777777777777,2.9585018660845437,home team win
1966-07-13,1966,Portugal,Hungary,0.33,0.5789473684210527,0.33,0.10526315789473684,0.0,3.263157894736842,0.0,1.4210526315789473,0.0,19.0,0.0,0.0,1,0,0,0,0,0,5,-5,0,0,0,0,0.33,1500.0,1549.8630506316804,-49.86305063168038,0.5142857142857142,0.4,1.7428571428571429,1.8,5.0,365.0,0.0,0.0,-5.698634357906325,home team win
1966-07-13,1966,Italy,Chile,0.6470588235294118,0.5833333333333334,0.11764705882352941,0.0,2.1176470588235294,1.6666666666666667,1.1764705882352942,1.4166666666666667,17.0,12.0,0.06372549019607843,0.4509803921568627,1,0,0,0,0,5,3,2,0,1,0,1,0.0,1567.8605525046858,1542.1981395471523,25.662412957533434,0.4,0.6,1.6,1.4,365.0,365.0,3.0,1.9607843137254903,-5.132482591506686,home team win
1966-07-15,1966,Uruguay,France,0.6470588235294118,0.4666666666666667,0.11764705882352941,0.06666666666666667,2.9411764705882355,2.466666666666667,1.3529411764705883,1.9333333333333333,17.0,15.0,0.18039215686274512,0.4745098039215687,1,0,0,0,0,4,5,-1,0,0,0,0,0.33,1564.7232060596998,1508.9690828434962,55.75412321620365,0.2,0.6,1.0,3.0,4.0,2.0,5.686274509803922,3.3372549019607844,-22.30164928648146,home team win
1966-07-15,1966,Spain,Switzerland,0.38461538461538464,0.3125,0.15384615384615385,0.125,1.3076923076923077,1.6875,1.5384615384615385,2.5,13.0,16.0,0.07211538461538464,-0.3798076923076923,1,0,0,0,0,3,5,-2,0,0,0,0,0.33,1480.7570334742284,1455.699671650073,25.05736182415535,0.2,0.0,0.8,1.4,2.0,3.0,3.269230769230769,2.5961538461538463,5.011472364831071,home team win
1966-07-15,1966,Hungary,Brazil,0.55,0.6666666666666666,0.1,0.16666666666666666,3.15,2.7333333333333334,1.5,1.2,20.0,30.0,-0.11666666666666659,0.4166666666666665,1,0,0,0,0,5,7,-2,1,0,0,1,1.0,1531.5824091400973,1671.8424035889502,-140.25999444885292,0.4,1.0,1.8,2.8,2.0,3.0,3.78,4.1,84.15599666931175,home team win
1966-07-15,1966,Chile,North Korea,0.5384615384615384,0.0,0.0,0.0,1.5384615384615385,0.0,1.4615384615384615,3.0,13.0,1.0,0.5384615384615384,1.5384615384615385,1,0,0,0,0,3,0,3,0,0,0,0,0.33,1527.37779285958,1484.973229823972,42.404563035608135,0.4,0.0,1.0,0.0,2.0,3.0,4.615384615384616,0.0,16.961825214243255,draw
1966-07-16,1966,Argentina,West Germany,0.5384615384615384,0.5882352941176471,0.07692307692307693,0.17647058823529413,2.230769230769231,2.7058823529411766,2.0,1.7647058823529411,13.0,17.0,-0.04977375565610864,-0.4751131221719458,1,0,0,0,0,4,3,1,0,1,0,1,0.0,1526.1879249985932,1574.4935059555648,-48.30558095697165,0.4,0.6,1.0,1.8,3.0,4.0,3.9366515837104075,5.411764705882353,9.661116191394328,draw
1966-07-16,1966,Portugal,Bulgaria,1.0,0.0,0.0,0.25,3.0,0.25,1.0,2.25,1.0,4.0,1.0,2.75,1,0,0,0,0,0,1,-1,0,0,0,0,0.33,1518.280641491583,1464.562840031976,53.71780145960702,1.0,0.0,3.0,0.25,3.0,4.0,6.75,0.25,53.71780145960702,home team win
1966-07-16,1966,Soviet Union,Italy,0.5,0.6666666666666666,0.2,0.1111111111111111,1.7,2.111111111111111,1.3,1.1111111111111112,10.0,18.0,-0.16666666666666663,-0.4111111111111112,1,0,0,0,0,2,5,-3,0,0,0,0,0.33,1536.1863091938494,1582.680899192258,-46.49458999840863,0.6,0.4,2.4,1.2,4.0,3.0,1.8888888888888888,2.7444444444444445,-9.298917999681724,home team win
1966-07-16,1966,England,Mexico,0.2,0.06666666666666667,0.4,0.13333333333333333,1.2666666666666666,0.8666666666666667,1.4,2.933333333333333,15.0,15.0,0.13333333333333336,0.3999999999999999,1,0,0,1,0,4,5,-1,0,0,0,0,0.33,1479.3007255206085,1390.2004095536063,89.10031596700219,0.2,0.2,1.0,0.8,5.0,3.0,3.715555555555555,1.2133333333333334,0.0,home team win
1966-07-19,1966,Mexico,Uruguay,0.0625,0.6666666666666666,0.125,0.1111111111111111,0.8125,2.888888888888889,2.875,1.3333333333333333,16.0,18.0,-0.6041666666666666,-2.076388888888889,1,0,0,0,0,5,4,1,0,0,0,0,0.33,1378.215983188785,1578.1774488747171,-199.96146568593213,0.2,0.4,0.8,1.2,3.0,4.0,1.0833333333333333,8.305555555555555,39.99229313718643,draw
1966-07-19,1966,Argentina,Switzerland,0.5,0.29411764705882354,0.14285714285714285,0.11764705882352941,2.0714285714285716,1.6470588235294117,1.8571428571428572,2.4705882352941178,14.0,17.0,0.20588235294117646,0.42436974789915993,1,0,0,0,0,4,5,-1,0,0,0,0,0.33,1528.3982551727884,1440.8516092605328,87.5466459122556,0.4,0.0,0.8,0.6,3.0,4.0,5.11764705882353,3.0588235294117645,35.018658364902244,home team win
1966-07-19,1966,Portugal,Brazil,1.0,0.6451612903225806,0.0,0.16129032258064516,3.0,2.6774193548387095,0.5,1.2580645161290323,2.0,31.0,0.3548387096774194,0.3225806451612905,1,0,0,0,0,0,7,-7,0,0,0,0,0.33,1531.8263706271298,1649.71262794989,-117.88625732276023,1.0,0.8,3.0,2.6,3.0,4.0,3.774193548387097,1.3387096774193548,-23.57725146455204,home team win
1966-07-19,1966,North Korea,Italy,0.0,0.631578947368421,0.5,0.10526315789473684,0.5,2.0,2.0,1.105263157894737,2.0,19.0,-0.631578947368421,-1.5,1,0,0,0,0,0,5,-5,0,0,0,0,0.33,1486.9163930795542,1564.5524348333508,-77.63604175379669,0.0,0.4,0.5,1.0,4.0,3.0,0.5526315789473685,4.0,31.054416701518676,home team win
1966-07-20,1966,England,France,0.25,0.4375,0.375,0.0625,1.3125,2.375,1.3125,1.9375,16.0,16.0,-0.1875,-1.0625,1,0,0,1,0,4,5,-1,0,0,0,0,0.33,1491.2851518854297,1495.5148400284788,-4.2296881430490885,0.4,0.4,1.2,2.8,4.0,5.0,2.54296875,3.1171875,-0.0,home team win
1966-07-20,1966,West Germany,Spain,0.5555555555555556,0.42857142857142855,0.2222222222222222,0.14285714285714285,2.5555555555555554,1.3571428571428572,1.6666666666666667,1.5,18.0,14.0,0.12698412698412703,1.1984126984126982,1,0,0,0,0,3,3,0,0,0,0,0,0.33,1572.2831757813697,1495.6050958637686,76.67807991760105,0.6,0.4,1.8,1.0,4.0,5.0,3.833333333333333,2.2619047619047623,15.335615983520206,home team win
1966-07-20,1966,Hungary,Bulgaria,0.5714285714285714,0.0,0.09523809523809523,0.2,3.142857142857143,0.2,1.4761904761904763,2.4,21.0,5.0,0.5714285714285714,2.9428571428571426,1,0,0,0,0,5,1,4,1,0,0,1,1.0,1553.7121847791575,1451.0171108964294,102.69507388272814,0.4,0.0,2.0,0.2,5.0,4.0,7.542857142857143,0.29523809523809524,41.078029553091255,home team win
1966-07-20,1966,Soviet Union,Chile,0.5454545454545454,0.5,0.18181818181818182,0.07142857142857142,1.6363636363636365,1.5,1.1818181818181819,1.4285714285714286,11.0,14.0,0.045454545454545414,0.13636363636363646,1,0,0,0,0,2,3,-1,0,1,0,1,0.0,1554.3147735527566,1525.4346296039978,28.880143948758814,0.6,0.4,2.2,1.2,4.0,5.0,2.337662337662338,1.772727272727273,5.776028789751762,home team win
1966-07-23,1966,England,Argentina,0.29411764705882354,0.5333333333333333,0.35294117647058826,0.13333333333333333,1.3529411764705883,2.066666666666667,1.2352941176470589,1.7333333333333334,17.0,15.0,-0.2392156862745098,-0.7137254901960786,0,1,3,1,0,4,4,0,1,0,0,1,1.0,1507.479926600537,1540.4497988557534,-32.96987225521639,0.4,0.4,1.0,1.0,3.0,4.0,2.3450980392156864,2.5529411764705885,-0.0,home team win
1966-07-23,1966,Portugal,North Korea,1.0,0.3333333333333333,0.0,0.3333333333333333,3.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,3.0,3.0,0.6666666666666667,2.3333333333333335,0,1,3,0,0,0,0,0,0,0,0,0,0.33,1553.0560638263248,1506.4333231808675,46.62274064545727,1.0,0.3333333333333333,3.0,0.6666666666666666,4.0,4.0,4.0,0.4444444444444444,31.081827096971516,home team win
1966-07-23,1966,Soviet Union,Hungary,0.5833333333333334,0.5909090909090909,0.16666666666666666,0.09090909090909091,1.6666666666666667,3.1363636363636362,1.1666666666666667,1.4545454545454546,12.0,22.0,-0.007575757575757569,-1.4696969696969695,0,1,3,0,0,2,5,-3,0,0,0,0,0.33,1568.987848521163,1565.1159817988432,3.871866722319737,0.8,0.4,1.8,1.4,3.0,3.0,2.4242424242424243,3.659090909090909,1.548746688927895,home team win
1966-07-23,1966,West Germany,Uruguay,0.5789473684210527,0.631578947368421,0.21052631578947367,0.15789473684210525,2.526315789473684,2.736842105263158,1.631578947368421,1.263157894736842,19.0,19.0,-0.05263157894736836,-0.2105263157894739,0,1,3,0,0,3,4,-1,0,0,0,0,0.33,1584.8082553262786,1569.8668429571144,14.941412369164254,0.6,0.2,1.8,0.8,3.0,4.0,3.191135734072022,4.465373961218837,5.976564947665701,home team win
1966-07-25,1966,West Germany,Soviet Union,0.6,0.6153846153846154,0.2,0.15384615384615385,2.6,1.6923076923076923,1.55,1.1538461538461537,20.0,13.0,-0.015384615384615441,0.9076923076923078,0,1,4,0,0,3,2,1,0,0,0,0,0.33,1600.1206017255158,1584.8095498502298,15.311051875286012,0.6,0.8,2.2,1.8,2.0,2.0,3.0,2.623076923076923,-3.0622103750572034,home team win
1966-07-26,1966,England,Portugal,0.3333333333333333,1.0,0.3333333333333333,0.0,1.3333333333333333,3.5,1.1666666666666667,1.25,18.0,4.0,-0.6666666666666667,-2.166666666666667,0,1,4,1,0,4,0,4,0,0,0,0,0.33,1524.99370417465,1566.9218026349029,-41.92809846025284,0.6,1.0,1.2,3.5,3.0,3.0,1.6666666666666665,4.083333333333334,16.771239384101136,home team win
1966-07-28,1966,Portugal,Soviet Union,0.8,0.5714285714285714,0.0,0.14285714285714285,3.0,1.6428571428571428,1.4,1.2142857142857142,5.0,14.0,0.22857142857142865,1.3571428571428572,0,1,5,0,0,0,2,-2,0,0,0,0,0.33,1549.0002613369056,1569.5141937530632,-20.51393241615756,0.8,0.8,3.0,1.8,2.0,3.0,3.6428571428571423,2.3,-0.0,home team win
1966-07-30,1966,England,West Germany,0.3684210526315789,0.6190476190476191,0.3157894736842105,0.19047619047619047,1.368421052631579,2.5714285714285716,1.1578947368421053,1.5238095238095237,19.0,21.0,-0.25062656641604014,-1.2030075187969926,0,1,6,1,0,4,3,1,0,0,0,0,0.33,1542.9152454726473,1615.4159578226825,-72.5007123500352,0.8,0.8,1.4,2.6,4.0,5.0,2.0852130325814535,2.977443609022557,-0.0,home team win
1970-05-31,1970,Mexico,Soviet Union,0.058823529411764705,0.5333333333333333,0.17647058823529413,0.13333333333333333,0.7647058823529411,1.6,2.7058823529411766,1.2666666666666666,17.0,15.0,-0.4745098039215686,-0.835294117647059,1,0,0,1,0,6,3,3,0,0,0,0,0.33,1386.5265891063877,1552.5705885231723,-166.04399941678457,0.2,0.6,0.8,1.4,365.0,365.0,0.968627450980392,4.329411764705883,66.41759976671382,draw
1970-06-02,1970,Uruguay,Israel,0.6,0.33,0.15,0.33,2.6,0.0,1.4,0.0,20.0,0.0,0.0,0.0,1,0,0,0,0,5,0,5,0,0,0,0,0.33,1554.5544965578772,1500.0,54.5544965578772,0.2,0.0,0.6,0.3333333333333333,365.0,5.0,0.0,0.0,10.910899311575442,home team win
1970-06-02,1970,England,Romania,0.4,0.2,0.3,0.2,1.5,1.6,1.2,2.4,20.0,5.0,0.2,-0.10000000000000009,1,0,0,0,0,5,3,2,0,0,0,0,0.33,1562.2063940044732,1469.375418240843,92.83097576363025,1.0,0.2,2.2,1.6,365.0,365.0,3.5999999999999996,1.92,74.2647806109042,home team win
1970-06-02,1970,Peru,Bulgaria,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,2.0,2.5,2.0,6.0,0.0,0.16666666666666669,1,0,0,0,0,1,2,-1,0,0,0,0,0.33,1468.736306793522,1439.6133138767436,29.122992916778458,0.0,0.0,0.5,0.4,365.0,365.0,1.25,0.6666666666666666,0.0,home team win
1970-06-03,1970,Belgium,El Salvador,0.0,0.33,0.16666666666666666,0.33,1.3333333333333333,0.0,3.3333333333333335,0.0,6.0,0.0,0.0,0.0,1,0,0,0,0,4,0,4,0,0,0,0,0.33,1430.6426219141986,1500.0,-69.35737808580143,0.0,0.0,1.6,0.16666666666666666,365.0,5.0,0.0,0.0,-0.0,home team win
1970-06-03,1970,Italy,Sweden,0.6,0.5,0.1,0.125,1.9,2.375,1.1,2.1875,20.0,16.0,0.09999999999999998,-0.4750000000000001,1,0,0,0,0,6,4,2,0,1,0,1,0.0,1545.0355047320375,1548.704331088704,-3.6688263566666137,0.4,0.6,1.0,1.8,365.0,365.0,4.15625,2.6125000000000003,0.7337652713333226,home team win
1970-06-03,1970,Brazil,Czechoslovakia,0.625,0.42105263157894735,0.15625,0.15789473684210525,2.625,1.5789473684210527,1.3125,1.5263157894736843,32.0,19.0,0.20394736842105265,1.0460526315789473,1,0,0,0,0,8,5,3,2,0,2,4,0.5,1628.482934750695,1515.664440455634,112.8184942950611,0.6,0.4,2.2,1.2,365.0,365.0,4.006578947368421,2.0723684210526314,22.563698859012217,home team win
1970-06-03,1970,West Germany,Morocco,0.5909090909090909,0.33,0.18181818181818182,0.33,2.5454545454545454,0.0,1.6363636363636365,0.0,22.0,0.0,0.0,0.0,1,0,0,0,0,4,0,4,0,0,0,0,0.33,1596.1248092908565,1500.0,96.12480929085655,0.6,0.2608695652173913,2.0,0.8695652173913043,365.0,5.0,0.0,0.0,32.59884836820353,home team win
1970-06-06,1970,Soviet Union,Belgium,0.5,0.14285714285714285,0.1875,0.14285714285714285,1.5,1.5714285714285714,1.1875,2.857142857142857,16.0,7.0,0.35714285714285715,-0.0714285714285714,1,0,0,0,0,3,4,-1,0,0,0,0,0.33,1545.457457580773,1449.7948846688118,95.6625729119612,0.4,0.2,1.2,2.2,6.0,3.0,4.285714285714286,1.8660714285714286,19.132514582392243,home team win
1970-06-06,1970,Uruguay,Italy,0.6190476190476191,0.6190476190476191,0.14285714285714285,0.09523809523809523,2.5714285714285716,1.8571428571428572,1.3333333333333333,1.0476190476190477,21.0,21.0,0.0,0.7142857142857144,1,0,0,0,0,5,6,-1,0,0,0,0,0.33,1568.0626150308683,1561.2044541499042,6.858160880964078,0.4,0.6,0.8,1.2,4.0,3.0,2.6938775510204085,2.4761904761904763,-1.3716321761928154,draw
1970-06-06,1970,Romania,Czechoslovakia,0.16666666666666666,0.4,0.16666666666666666,0.15,1.3333333333333333,1.55,2.1666666666666665,1.65,6.0,20.0,-0.23333333333333336,-0.21666666666666679,1,0,0,0,0,3,5,-2,0,1,0,1,0.0,1457.5515348178244,1504.6847039160305,-47.133169098206054,0.0,0.4,1.0,1.4,4.0,3.0,2.1999999999999997,3.3583333333333334,18.85326763928242,home team win
1970-06-06,1970,Peru,Morocco,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,1.0,2.0,2.0,3.0,1.0,0.3333333333333333,0.33333333333333326,1,0,0,0,0,1,0,1,0,0,0,0,0.33,1483.3982757184594,1488.3171164715773,-4.91884075311782,0.3333333333333333,0.0,1.3333333333333333,1.0,4.0,3.0,2.6666666666666665,2.0,-1.6396135843726065,home team win
1970-06-07,1970,Mexico,El Salvador,0.05555555555555555,0.0,0.2222222222222222,0.0,0.7222222222222222,0.0,2.5555555555555554,3.0,18.0,1.0,0.05555555555555555,0.7222222222222222,1,0,0,1,0,6,0,6,0,0,0,0,0.33,1393.639720048787,1480.8477372453867,-87.20801719659971,0.2,0.0,0.8,0.0,7.0,4.0,2.1666666666666665,0.0,-17.441603439319945,home team win
1970-06-07,1970,Sweden,Israel,0.47058823529411764,0.0,0.11764705882352941,0.0,2.235294117647059,0.0,2.1176470588235294,2.0,17.0,1.0,0.47058823529411764,2.235294117647059,1,0,0,0,0,4,0,4,0,0,0,0,0.33,1532.5353816708373,1486.491881527009,46.043500143828396,0.4,0.0,1.4,0.0,4.0,5.0,4.470588235294118,0.0,18.41740005753136,draw
1970-06-07,1970,Brazil,England,0.6363636363636364,0.42857142857142855,0.15151515151515152,0.2857142857142857,2.6666666666666665,1.4761904761904763,1.303030303030303,1.1428571428571428,33.0,21.0,0.2077922077922078,1.1904761904761902,1,0,0,0,0,8,5,3,1,0,1,2,0.5,1639.4626712902984,1574.0302774274917,65.43239386280675,0.6,1.0,2.2,2.0,4.0,5.0,3.0476190476190474,1.9235209235209236,-26.1729575451227,home team win
1970-06-07,1970,West Germany,Bulgaria,0.6086956521739131,0.0,0.17391304347826086,0.14285714285714285,2.5217391304347827,0.5714285714285714,1.608695652173913,2.5714285714285716,23.0,7.0,0.6086956521739131,1.9503105590062113,1,0,0,0,0,4,2,2,0,0,0,0,0.33,1607.8076928192793,1424.9513449518063,182.856347867473,0.8,0.0,2.4,0.6,4.0,5.0,6.484472049689442,0.9192546583850931,146.28507829397842,home team win
1970-06-10,1970,Soviet Union,El Salvador,0.5294117647058824,0.0,0.17647058823529413,0.0,1.6470588235294117,0.0,1.1764705882352942,3.5,17.0,2.0,0.5294117647058824,1.6470588235294117,1,0,0,0,0,3,0,3,0,0,0,0,0.33,1557.160085222335,1460.913929180554,96.24615604178098,0.4,0.0,1.6,0.0,4.0,3.0,5.764705882352941,0.0,38.49846241671239,home team win
1970-06-10,1970,Sweden,Uruguay,0.4444444444444444,0.5909090909090909,0.16666666666666666,0.18181818181818182,2.1666666666666665,2.4545454545454546,2.0555555555555554,1.2727272727272727,18.0,22.0,-0.14646464646464652,-0.28787878787878807,1,0,0,0,0,4,5,-1,0,1,0,1,0.0,1530.4273266589569,1567.7468260645794,-37.31949940562254,0.4,0.4,1.6,0.8,3.0,4.0,2.7575757575757573,5.045454545454545,-0.0,home team win
1970-06-10,1970,Brazil,Romania,0.6470588235294118,0.2857142857142857,0.14705882352941177,0.14285714285714285,2.6176470588235294,1.4285714285714286,1.2647058823529411,2.0,34.0,7.0,0.3613445378151261,1.1890756302521008,1,0,0,0,0,8,3,5,0,0,0,0,0.33,1652.484524880335,1475.7088793181572,176.77564556217771,0.6,0.2,1.8,1.4,3.0,4.0,5.235294117647059,1.8067226890756303,70.71025822487108,home team win
1970-06-10,1970,West Germany,Peru,0.625,0.5,0.16666666666666666,0.0,2.625,1.75,1.625,1.5,24.0,4.0,0.125,0.875,1,0,0,0,0,4,1,3,0,0,0,0,0.33,1616.086894065764,1499.6247815731695,116.46211249259454,0.8,0.5,3.0,1.75,3.0,4.0,3.9375,2.84375,34.93863374777837,home team win
1970-06-11,1970,Mexico,Belgium,0.10526315789473684,0.125,0.21052631578947367,0.125,0.8947368421052632,1.5,2.4210526315789473,3.0,19.0,8.0,-0.019736842105263164,-0.6052631578947368,1,0,0,1,0,6,4,2,0,0,0,0,0.33,1413.5735281136197,1438.0922570272498,-24.518728913630184,0.2,0.2,1.0,2.0,4.0,5.0,2.6842105263157894,3.6315789473684212,-0.0,home team win
1970-06-11,1970,Italy,Israel,0.5909090909090909,0.0,0.13636363636363635,0.5,1.7727272727272727,0.5,1.0,1.5,22.0,2.0,0.5909090909090909,1.2727272727272727,1,0,0,0,0,6,0,6,0,0,0,0,0.33,1561.5202431161931,1488.5999365388893,72.92030657730379,0.4,0.0,0.6,0.5,5.0,4.0,2.659090909090909,0.5,29.168122630921516,draw
1970-06-11,1970,England,Czechoslovakia,0.4090909090909091,0.38095238095238093,0.2727272727272727,0.14285714285714285,1.4090909090909092,1.5238095238095237,1.1363636363636365,1.6666666666666667,22.0,21.0,0.028138528138528185,-0.11471861471861455,1,0,0,0,0,5,5,0,0,0,0,0,0.33,1561.0084238374552,1486.5273594156977,74.48106442175754,0.8,0.4,1.6,1.4,4.0,5.0,2.3484848484848486,1.7316017316017316,29.792425768703016,home team win
1970-06-11,1970,Bulgaria,Morocco,0.0,0.0,0.125,0.0,0.75,0.5,2.875,2.5,8.0,2.0,0.0,0.25,1,0,0,0,0,2,0,2,0,0,0,0,0.33,1416.6721437053216,1472.0906106168673,-55.41846691154569,0.0,0.0,1.0,0.5,4.0,5.0,1.875,1.4375,-0.0,draw
1970-06-14,1970,Brazil,Peru,0.6571428571428571,0.4,0.14285714285714285,0.0,2.6285714285714286,1.6,1.2857142857142858,1.8,35.0,5.0,0.2571428571428571,1.0285714285714285,0,1,3,0,0,8,1,7,0,0,0,0,0.33,1660.9803547657887,1488.7958189015865,172.1845358642022,0.6,0.4,2.0,1.6,4.0,4.0,4.731428571428571,2.0571428571428574,34.43690717284043,home team win
1970-06-14,1970,Italy,Mexico,0.5652173913043478,0.15,0.17391304347826086,0.2,1.6956521739130435,0.9,0.9565217391304348,2.3,23.0,20.0,0.41521739130434776,0.7956521739130434,0,1,3,0,1,6,6,0,0,0,0,0,0.33,1558.2105937409126,1430.7007866020483,127.50980713886429,0.2,0.4,0.2,1.0,3.0,3.0,3.8999999999999995,0.8608695652173913,-25.50196142777286,home team win
1970-06-14,1970,Soviet Union,Uruguay,0.5555555555555556,0.5652173913043478,0.16666666666666666,0.17391304347826086,1.6666666666666667,2.347826086956522,1.1111111111111112,1.2608695652173914,18.0,23.0,-0.009661835748792202,-0.6811594202898552,0,1,3,0,0,3,5,-2,1,0,0,1,1.0,1568.8377878527115,1550.0347789645575,18.803008888153954,0.4,0.2,1.6,0.4,4.0,4.0,2.101449275362319,2.6086956521739135,3.760601777630791,away team win
1970-06-14,1970,West Germany,England,0.64,0.43478260869565216,0.16,0.2608695652173913,2.64,1.391304347826087,1.6,1.0869565217391304,25.0,23.0,0.20521739130434785,1.2486956521739132,0,1,3,0,0,4,5,-1,0,1,0,1,0.0,1626.915856737347,1573.6300386665346,53.28581807081241,0.8,0.8,2.8,1.6,4.0,3.0,2.869565217391304,2.226086956521739,0.0,home team win
1970-06-17,1970,Brazil,Uruguay,0.6666666666666666,0.5833333333333334,0.1388888888888889,0.16666666666666666,2.6666666666666665,2.2916666666666665,1.3055555555555556,1.2083333333333333,36.0,24.0,0.08333333333333326,0.375,0,1,4,0,0,8,5,3,0,1,0,1,0.0,1669.6421237235388,1566.8998451216814,102.74227860185738,0.8,0.4,2.6,0.6,3.0,3.0,3.222222222222222,2.991898148148148,41.09691144074296,home team win
1970-06-17,1970,Italy,West Germany,0.5833333333333334,0.6538461538461539,0.16666666666666666,0.15384615384615385,1.7916666666666667,2.6538461538461537,0.9583333333333334,1.6153846153846154,24.0,26.0,-0.07051282051282048,-0.862179487179487,0,1,4,0,0,6,4,2,0,0,1,1,0.0,1568.5887177262346,1640.4810150611545,-71.89229733491993,0.4,0.8,1.0,3.0,3.0,3.0,2.8942307692307696,2.543269230769231,28.756918933967974,home team win
1970-06-20,1970,West Germany,Uruguay,0.6296296296296297,0.56,0.14814814814814814,0.16,2.6666666666666665,2.24,1.7037037037037037,1.28,27.0,25.0,0.0696296296296296,0.4266666666666663,0,1,5,0,0,4,5,-1,1,0,0,1,1.0,1621.2167092203144,1555.498042495386,65.71866672492843,0.8,0.4,3.2,0.8,3.0,3.0,3.413333333333333,3.8162962962962967,26.28746668997137,home team win
1970-06-21,1970,Brazil,Italy,0.6756756756756757,0.6,0.13513513513513514,0.16,2.675675675675676,1.88,1.2972972972972974,1.04,37.0,25.0,0.07567567567567568,0.795675675675676,0,1,6,0,0,8,6,2,0,1,0,1,0.0,1681.0439263498342,1587.8530235670746,93.19090278275962,1.0,0.6,3.0,1.8,4.0,4.0,2.782702702702703,2.438918918918919,37.27636111310385,home team win
